moves,winners
9b12b9k12j5m13j11d3h8e1c12l7g6e11a11m1b3g5f5l3l6m6i11g11f13f11b1a4j3i3f5a12k8d5k7a13h10g2a8j5c1h11k2j8l4c7l13e4l13g4h10b13k2g11i6k6b12h4e3d3a5g4d7h10j10c9l5h1k7d9e6j10e5b8f8g7e8i10d1f12a8k9j3k9d1g12i13d12e2l10h3b4k11h2b2e4m10f10l1l3e11c3j8b7j1m12c2c5j6g7c7k7b9f12d8c6h4b12m4a1i2k7i8h10i2f1d5d7m3m7f11e9a10k9m3c13l5e4f9h13m2m10a6l4i11j2h5i13i10m1j9i9g6d8a9c12g11l1e2d12f2i13b6c13a13c6a8m4g,white
3l4f10d9e2l2e3i2d4j10i11c4m12g5d13i4e12m12k10h3m8b10c8k1f9j6g10j2f3a12b11m7k3h13e5e6l12e9i8e9h2h12j11g10e3j6d7d4d7i10b9f2a6i2g4a8c3e1d8d6j11f12i10g13f6k13g6h1e13b5b7f7g7c11b4l5k11h2b5i9k1l1m8j12d13a10f11e7j2c9d9m5j6c11j11i10a11l13l4b13d1k7b3f8a4h8l8f3c4g1g6b5h13m3g1c11k13j8g1a10m12h1i7h12f6a10l9c3d7e6f12l1h8i5g2i1j9b1b9g10k4k7l13c11a2k6e5c12c4c13k8m7m12a13h,white
11e9j4f9l11i4g13i1i1e1h3g3k7h13l12k4m1b1l2f8h4a2e10j8c10l6h4h8b12m3c3j4b7i3i10e1f13m3m6j2i10c7d9c10i13a12b11k7g2g10k7l1a12i2j10a5j3e11g7c4e5h3f12h5b9h3l5k11b10d7m5l8g2c6e6d1j10g10f9f2b7b5i11h4k4l11f8a12l13b9m2a2k6a6b12d6l5g9e8m12c12a5a13c3d7f11a2l13g4i11c1m9d13k6c8d10m11j7e8l3b5f6f13d9i4d1k9k10h4j9a9g3h1c12f3a7j6g8e1d10b5c5m5e8f,white
7d3k12d2b3g3m7c8l9k5a3i9h12i4i9f10h1i3l7g5k11j6l5d12j3j8f8i7k1m3c8d5e4h9g13a4j11i6h2a1a9l3e5j12b11a11d6e4g13m6b9e8k13c6g10l10g6f12c10i11c8g8m13f5b7e7i12h9i3h6c10c3d1f11f8e13l8h4e2d9j4l10f6i5g11e12l2j11k12a8b12k1d13b6a1e9d13j8j1b9m1h12f6k4m13i6d5i5l11b7h13d10d13g10j3f2i10b3a10k12m5h7j4c7m12e7l2c13h12g9a1l10m11g9b6j2e11m7b4k1j4d13e11l10a1k4a3b7f1c7a6m2m2l13k4b2h10e2k2g1g2f8a8c5m9c4f,white
6h6k10j11k9a1g11h12i11f10i5f12f5d4h3h1c13i4m10b13g13a1a8k4c8m2k4i3i2a10m2j7d11i12b11j13c4e4g2f4d4f6e13b12k3e3d3c5k1f7k1k4j3j11b4l8g6m8j10h9b9h5m9i7i13d8a6l2b13e11e2g1d8l7h10g8d11c7g3g6g5l9c2d11l6d7l10l9m12l3l5i7c13f6f1l2i9f10a9j13m13h3m3k2c9l9g5j10e1h7m2e2h13k8i,white
4a10l11f6f1h2m2k12a11k9d3a3i1k13e6j12k6l10j4b6g3l9e6i6m7l1a4g12d11d2c1f6k11g4j2l8f1e5c5j10b5b8c9i5e10m10e9f7e3d10g3h13b12h11h13c8a10f11b13a4m3c5h8g8l9k8k7g2h11l7f2a9h12f13k10d2b4d7h4e9l12j3e1b3g1l3j12b9b4l3f4i12l8e7c8m4h13i6d1g3k9m4k4c12i12c2i10h11e13f11j9c6a7k9j11a2g13j8d7j10i12g13d5k1d5m8j1m5i13m7m1i11m1c2e12m4f13l10k6h,black
5h9k13f6j1l3h2l8d11k2d3b10i1e6i4e4f6c4b6d12c9h13g7h2h11j5i13a7f5b4m3g2e2g7l10l10m12m11g10e8j3f6f3c4c9d5k4g9j5e1g8i5c10h7g4l1b11d13k8l12k10j4k1c6b12h1h5j9e2a6l12l6k6g9g8c10d11h8k3e12a1k9m9f4i2i13c3i11e1a8g3d3a2k6e7j8a9i10f11b13j2b2c4h3j13d10c13h11i10g7d7k7m12i10b13l10a3l6a5a11m7e12b11a9b11c1i9c5l9l2j2m10k8f5m5g12f9a8m4d1j5d3k1d3m1f11l13i13b5f11f8h12d7b4j8e13e1m12j12g6h,white
6j5i2h1g2a4k6c13a10k10f1j3i7i11k12h6b12g2i12d8l8m10j6h4f11b7a4g4j5c1a11l9h4h4l5a7g7k2j7j3j5d6l13c5h3h10e5j8a1b7d1i4a10i1f5b10l3c5e7f9k9c12j9g9f11c11a9l4m9j6k6a8j12c7m9m7b11j12f11g10c4b12a13d3l3e5k3f12l10m10b9d11h10d4d6m13l7l2c11f6d13h8e8f8k13m9a8g6g7c8i12k2b1d3m11i4e8d12e12m2k5f12i4c7h7e8b4i1k6f,black
10l10i5j8e2m11b3e12l2i12b6h8l9g9h9m1a12k6j9j4h11i1b5d3d3h6f4i6i8h7g10j1g2b1m3a1e11f8f11k3j3m9c10k10g4d3l1j11g13m4k10c3i12j2l12h5k13g10f8k7i13b7k3g6c10e11m13j10d7l2a3f6l1d11l4b6k4e8m2c11a4j9i4f11e5c11d6g2f9l4m9d1f8d2j1h3b12m5l5h13f6b5f8i8j2e12i5e12a13k10m1c11h13h12c,white
3k1b2a10i6g7b4e5f10k3g9l4m10j10l1g2e3b13l8g5h1c4j5a6k3j12i8k5k6i5b6h3i4h7i5j5c2d8l2h4k5i7d10d5d6e6l12h11j4c6f13g9h4a9m11c9j10f12k12c7l6j2f1h9i8m12b1d2i9b1f11k11b8i11g13f3a2c8e10h11d7m8a2g9k9f8b7e8h9d9e7f12e1i5l10e8f3c7a13c4d10g11h13h13a10a12a8j1j1e1a9g12l12m13e6m11a10b1m11l6c13k11i3e8d8c12f4f12j5g4i13j6a4l3h3d6b13b9a3m7h10m4b13d10c3f12d11f7c2k13m5e9c6d11e7g,black
10i1g1f7c3m6h13d3h9c10e4h2k8m7e4d6j5k12k13a5e2g3k4f4j6b4e5j6k3l8g9g1b9k10h8i5c10d11a2h1d2d11b2b9f9h6m7i2c3d5a11j13b11k3i6e1j6g2i9e7f3e8l13f2j12d12i12h10g1e10c3f11f10l12g11g11i2a5h13g4m11h8d3c5g3b7k4k2l1l10k7l5m7g7j9a12f12b13k4g8c5b10j6c6i13i7b9j12a9b1h4i8b8h11c6a10f3j2m8f1i5i8a11l9i5f2e6l13l4b11m9d5d10m2f8k7d13e13m7a12m6f9m12c8e13h4a12l12j13j11d5l,black
9g12k4e11j6a9m3l5c10j2k6c8h10h12j6h11k1j9l5l2c5d5i7h6l1c4k7b7l9d6e12e7e8l12a8j10f8k11i12d13l2a3b6k3f4m1g9c8e9i4h5j2g13m7m13h5h5f1h9f10l3g10i2i7k11g3d10b2h8f7f1i4j1f3c13a3j7g8m6j12i11l5e13e3e13i11d12b5b9k8d4c3h10c7c7d9e1b4f6i11m6g4g6m10g11b3a6f13k2d11a9h11c13d2b12m1d12c8i4i13j4b7a11e2f5g10e4d12h5a6d2e3k9j1a10m10k3i5k5m13b1e9b7j13f8c4a11f3m12l4l,white
11g8l9b6m13a4j2a9h4b7h11j11e8g12j2l5m10k7c10i1f2c11i3d5h4k12k10l8k4l3m4h9f1c1m8b12d5d3i8j3b13b8h12b5l13d9a5b13e12l13i6g10e6c2b10f5i4d8d6e7b7f1h2k6a12g11b6k6i4f4g8i8m5g1g7g5a3l11k3h11h6l9m8e13g4e2i13l12i9l9j3c9e7j2j3j5k10j9k7i5e1l5j6d6b2f13h10d3g8c7m13j13f8f2d1d10c12h7e4i3e1e1a5c1i11c7l2m11d9d,black
9g1g11a7h2e8d13d7l5d6h2a10k4h9d8f10g5b11e9m4c9f12j10l10d6c9c2f4e3i6l9j12b11c9k5c7g6k2b13c2c1f5g9h7k8m4j13b1d10h6d8i2d12i1h3c2h11i5h6f6j5f5e3g6i8l4d3k5m4f9l8c10i7d13h11h10b12m8e12h9i5k11f1j4a1c4i4k11l13g12k13k10a2j4b7m13f3d4l6g7e11k8g10c7f12d5l3b9a13i11m8j3l11d8k6b3h12a13l13m7b5j6m1k3m12g11b1l9e1m8b7j9b12l12e10j7i3f2k4g13e2i8a3j,black
7i3h2d9e9i7k3c5c7g10k6h1b10a1f11i2l3i4i4k10d8l4l6a9d12c12k1e11b8d4b2a6i4d9h2e9j9l8h2i7d10c4h2c11h7j9m3l2m12a12h7f10g13h8g1c9g8c1i1a11f4g7l3g4f13k11j9a3k10h4m4j13b5d12b12e6j10j2k4a12j6k7a5b7b6l3e5i11g13e7h3a12d1l2g6f3f3m7e9k5e8m13l3d6g12l10l10b12i13a11e10f11l13m6b6d8f7m5h3j2h8j8i10i8k5l9f8a8e6m2b6e1m6c8b5k1h10m12g10e12m12f1d1j4c5g4e9c1k11k13d11a9b13i11d2f2j3b11m5a11c5m13c13g5j1g7c,white
9f6d13d12c9e6l2a10f12l8g13l3k3b5c5i9i4l10i3d2m9l7j11g1h5f10g3c6h4d11j8j1c12m8l12j11k12h11m9g9k7f4c11a10m11i3h6e2i13f3l12a12b5h6j4k5l11l11f3i4i2f1a9c5m12g3f8c13k1g1i12k2k3g12f2j7m4h4e1b10j8f8e12d10e7c8m5d1j8b6i4f2g7l4m2b6g9h1m6k11c4b10b7d13e10d4j7k5k3m10a6f5j5g6c12e10c9d6b5e1l1k6a1e8d11d,black
11k8f6a4l6h6e11i4h12j2c7h8c5g7l2h12i5e12c10k11b5i1e2g8e8a1g4d8l9g13k11h12a4e2k9f13i11c5j7e8g11a9h3f10a8k9l13g4b3d4m5k7d4i12k1a7m9d9i2f7f10b6l10j7c13f9m1m7a3i11l7g6j1l11f7k13m5h4g3a10g13l8d1i6k7j3h13d9a1k3c4f10h11e3g12b8j5l10d12g4k11d2e8b5d12h12l6d10m11g1c13e1h6c5c13b1f3e7i2j2i2d11m12m10f12e6b4c6g10l9b3k11j5b1b13a2b8h9k2a12f10c1d5m8m9j9e6f7b1j13c10e,black
8m3g4d1e1f6d3h11j5e13c5f4e1g4m11a7f5d9g9j12j6l4k3l10j9h10k9e1b12i12c6k8f4g11e5j5k2b6g2d1h10d5b10a7a11d5h11f4a4l9d7e8l4i10f2a3c12b4h7g9f10b5l8c8a12h4j3f6h8e10c7l6m9b7k1k6a8h7j11l12e2i8i11k13l1l1j7c10h11h9i9l9c6i3i4c3k2e5i11b8b1d8d13f11m12a6b1i3j10g1a7m3e11g10i2l8j13d13a1c11i13j12m9k9m8k3d12k11c13b12l6c,black
4j5k4b5j2h2c12k6d7m9j3a4m9g11a12i7f5i7a13l4l2a7i10i5d8i11b6j3f4h2d11h10g4f4c6b1a7j3k9i8l6c10l13c5l4k5b1m3l1c7h3d9h1b3i6l8a10j10h3j5a11l9e1l10d10k11i11e9a8f1g12h9d6e2j8d10b9c8e9l7k6g12l5h1h2i1i5c8c2f6m6h13j12c8g8b8m1e11c7l9f8j4d11f6a10a4e12m13g1j7b11d2k12e3e2l7d13i9b2g11g7c2m5f13m12j13d12g9k7g12b3g13h13f11j13k6i,white
5g11i8m8g8j6d13j12j2a4k4e9h5f3k12i10i10c7c12l11a6f5b7d1e12e11k5j7f9f9k11d7m1m3f9m5m7k3j1l10g12h4f3b6g9i9g3c12c9l4h5d2c2d8e3h2h6e1g10l8d10j4m1h4g1c12a13k6j9e11c6h10m5h11h10k11l9d4i13m3e6i9a2b8c3g5k13b3a13a11e1k7i2g11f11m5l12d10a9j7b5e2f12m7e13d2i10e1a2e7l10b10h8h7h5c4c11j9c13h12g6l11b13c2j3l4d3m1i8i1b13e4j3d1f10d5i10f13g11g7a1j13i8k12b12k7j13l9b2k5a,white
9i8f9b5l13c1c12m10d11d4g4m11j5e1h6g11l6k4f4c13d3e1b12a11c1m1d9d3k8j4h3g12i2e7g9h12k7i13m10h2d1a13k12j12c11a5i7m11e4k2b10b6h7d3h6f11f4l12b5b5k6j10k9l9k6l5f5h7c3d12d9j12g8c5a12f10g3j5g13l7h11i2c2a7j8g8i6a10j8b9g11m3c6d8e4j13f2i8l8m2h4d6b5j3l2j9c11g11h10m11b1f10a13g12l2f3f10i5d1k3b8h7e3m4i9f6i7l7b10e2k1g4e12h,black
2k4g8i12a11l4h8l1e5h7j10b10i11j11b2a12g12h13k2j4l5i7l10h8g12l4d12d7f1b5a6m2g10e12i10g1m9f5l12b2d13h11a1h3c9l11f4m10d6l9h1f5j4e5m1g4k3k10f9k6k8d12m10j2l2b2f8j2h8k3h6g2m7c11k13l7a11g10l8b8f6a9j7k6e1d5d8c3d13j6h13i7e10c9c5f10k9g8a1c11i9b3l13c12c1k10a5c6i2e9d11h7h7m11d6c8m13e13f11c9i12f4j4a1a6d5b4i2c3e3m6j7d1l6f12j12e13g8h2i7i1j13m1i3j7g5g7b10m13a3i3b5e8e11m13b11e9e4c,white
9d12b10f11h5b11i5d5i7h4f3m2k9j12d6e1f2a8k6j6f8l3h2d10c5a5c4a3i12h12k6h13e3l10k1k7c9k10i3k10g11j9f4i11g7d11e10e13j2e10j9l4h3j4m9e3c5e4k12a7k1c12j2b6i3g11c2c1g10l9i3b6c12c1i4j5k11l13f4l8e8b2j9c4d5j6d7f9h2g10b13b10d6k7a11b12g5l7j11f12l8f8c13d11a8j1d12e4e13c10m9b3d4g5m4c1e12i7l7b4b1b5f13h11k1h7m8m13l13i6m8d8i9a12m6a5h8h1a5g13g7i2h1j2m9m11m13m7g1m8a10h6g6l9g13a3f7e13k2l1l3e12f2i6b8g,black
10a10i9j12k9k11c3l3d10g11j5g1g2b1c8e13i4f2l4d9c11h13a5i9b1h8g2f11d4i4l1e2m5f4j6k8j8d3i7i12i1d7k13l8b12e11e2a10h11a12c13k3f9d11b10b2k9i7l3k6l13j7c10d11k9f7f10j10m7g12j11i6e5d9g9l4b5j3m3g6b9m12m4k6i12g12f5e3e13d11m12l7b6f7j6j12b9h7a3j1b4h7m6g10e13b10f13h8l4e8f1k1i1j10c13c2c7d7h6c7e13f5h2e8a8i11l2d11f8c6d13e12h3b5m1f9a3a11g2j,black
9k6e5d2l1a6h12i7d10e3d3g13m2j10k9i5i2b2i5f8a11j7e12j7g4h9d4i1g8b4g6d10j6f10g2f9f7l8e10c1d9g5j7c11e12l3j5c1h3f4f9l11m8c8m8f11c7k10a2d2h1k4l8g1m12a5m4m6j12e4j8k7b7h1b2c11g11b9e9c9h11h13l3e3h2a12g8d3m1c13g11l11i5l5g1f4e3l12f10d4a10m9b3b10i9m8i13d12k3c7i2g4d10h5h4b1e8l6l3i11a4c11k13a,black
9c10h11i12m5l10i8f12e4h5c12k7l3c8g2f6a13b10a10g12i9k11b9d6k11a9h2a5j5k8k5i10d6l9f12d13c9i10l1j6f7k9g5d4m12c10c8i6e9j11j5e4k10j8a3j9e8e7g6j6g12j11e7c6b1f10k5g13e11d1d4e3f10f5h11f6m2e10e11c12l8c13a9l2h2g3e7e7i3i2k11g2d13f2c1h4j3k1l3l7m4f5a2b6d13k6i1g3d6h13d12b5f11h2l4g1e3g12g4b6c5b13h3a1a12h13i1k1b4a2i4i1i3h3m7d8l2j11l7h1m11k13l4l8m7f7a5m9a8b13g7j9m10b8j4d12a1c13m13j4c10m12f,white
12k3i4l12g7b10i4f1g12i5m2a4h9f5k9k10l1m5j3d10g12h5i3m11j2f11f3f9g11k3c9j10j1j12d4i9i3k1a6k8k8e5e6i8f1c4m6b3l9l12m13e2k6l5a6f4d2e10f9e9m4e1e5h6h12a3g12e10c7j7d5l10a3h8g9h13l4g8b3j1b13b12c7l11a11d9a2c8h9c10b6j12j2h11e5c3e8d7e6g4c7k11g7i4k13h3b5f11l13j13k6e8a6d13f2j5d12b7f6a12f10h9d12l8m11i5g8j8c11h11m2i5b6c8i11c1i7c1d2d2m13g13a10e2l9b7h,white
4c2f8m11i3b1g1f7e9f10e2d10h4h12a11b5h4d1b5k12g7k8g11j5d11h2h9c4e12d7l7f1h10f13k1c4m9m5j13a3c8h2b4b10j5l8k2m6f6g9e4l12l1l9h1j8c2g12e5m10m1a7m10k11a12h7j5f12f13h5c3g9a12c3d4k6j2i9k7i10l6h3h9b11d9g2k9i7b3j11l8i12k13d5a3m12i12b10i5i10a2c2a10g9d8d1i1d3f13e5g11e11f8l13m7g6e6i6k5e8f7h8e13g3k3i7a1m13i4f5b11g13f6m11c11m10c10d11k6l12j13l7d3a3e4a2l12m10b2e4j9j6b4i,black
13j9g7m4i7d3i4d5g10g9b6j4e1a2k4m12b6d10j2j7b1k7f9e3m11b3l11i8i12i1e6k11c10k2g8h11h10d10h7e5k12g7l8g6f5l5j9l9i4c1b11g8l3d5f7g7a2f10b5h9f10l1j8m2b2h6i5a3k1f5b12f6b9d1c9k1h2a4f4k12l5d9h4b4h13e5c6c10i8j8e4l5e3g6g5i10f12c8k10e9m3e7k13l3c4j10a11e2e8c1i11k7c13b11l3b7h6m8d2i12h3j13g6l7j6e9a13m9c5m13i8a8f12j,black
13h3d9l9m11j2j12m4e13k9f1k1m3a13l2a12b7k3g2h11h9h10k4d9j11m4h12k8h3b9c11a13j1f9e3l11e12a10a8m12c12e6d10h5g11d7c4g10j11g12i11i1i8i3f4b7g3c4m6c8k6k11b3i8l1j9b11f11k12j12h2i2b2g7b10c4j10d6a12d10m11l5l13c3e7m5d5i9k1e12f13m5f5k3j4i2f5a9g6e12g3h10g2k3k8j7d6i5j6h7l5c5h2e10f6g13e7f6l6j,black
9l8j11d13k2i9m3i4e8f3l3d2h1j4g7j8g9f10i6j7h9j11b3b4b8m2b13c9k3m4m9c5k4a4j4l10f11f13m5g10m10l8c6l3c1f9g10e2g9b1b10g5h5j7g5i10j11j7e6g7f9h6h12h12i3h3k13a4k6i13b3a10d13l1i10h7l8l7k6k8e1c11g12c13g5c2a1a4h8k1h12g9e1g11m12m5e4c1k5d4d3e12j4f1d9i12a2k2d13i6e11l13j8i12k11k6m12d13h4i1m11h5l1e8a3j7d6a2c12b2j6b3f2l5f12e,black
3j2f8m1h2a13h5k11k12k3h6h2i4d9j7j13g6k1e4h3f10j4j9g9i1b4g5m12d9l4m1m12g10k5j7d13f11a5l8c7m7h2c12b8e13a3b6l9b3g9k9m10g13k6m1i5h8g9c11h7e5e9f9h10a5i13l2d10e4l8h3m11b12f11i6g5a1a4e13j13e8f2g13d13i8i3d7l1j13m1k11c1g6j12m5g1l11d5c6i9a10d11j12l2l5f12j7i11e4b6c8d10m8b7c11m6d10l10b4i9e11f9d4a12h8j10h2m3a3e6f7k3i3k7g4f4c12e8l1d2j5d10f,white
4a12m6d4l5d1g13g2j7h5b6j11h10j11i12g1l5l3h5h13m10a13l12d12j6g9k5c9i4f7g9h8h4m1a8l4e2e3i13c6e9f1m1j9d12a11a10h1f4j4c1d5j9l1b3g8k2h2b7e2i12i3c10k12k5e10i6i13k1e12c10f8f9j9m13b4i9e7m8i13i5k10d6f3j4h3f11f5m11j3l8e10b4d2g1c3m12l2k2c8g6a3d3b10m8c6l11k7b11g5i5a8b12e10l12b12h2a2f7l9c11l11d6h9g2d11m8j7i13a1h6b2l6k4g7f10g2m5f13h7j11c4b9b7a11e8a7c5g12f13j3a8m13f4k3k6m10c11b13e13d8d,black
2a4h11j9g9m10d3h5i6h7c6b1h6a2d10h5c8i11i13b2h10f9l5f10i5b4g8g1a5d2g2i3l6i12c1j12k9j8j3i2b6j3k5j7a10g4j5h10l9f6k11c10k7e6e13f1g9c7j6f8m4b5l4l9h4m5k7g2c4c5e10m10c5g11b3g8e13g11d1c13h12l4e6l10j1f12a8k13j11l7m8l4k11e8f9e3b2m7l13i12m2j3d11g1m6d2e1e7k11h1d12g5a12b11m12f12j13d1k13a7f7d12i3c6g9i7i8c3e8a9d4d13k9b10a13c11a7b1i11k1l12h3j6c3m5m13l8b13m3f10b3a8d12d1b13e7h4a10e11f12e2k2f2l9a9k4f4i,black
10l9m11h7d4d13j3a6e11i8f12g6l4l1h3i3b10m11k10a2g6c4j2h6g8l3c2j12c12k7m11c8m11e3h9c2b1l11b4h10h6m2i5d10j12j11l7h5k5e9e5g1f8b8d8g9h6i2k3d7c9k7j4f6k3j6h1e12a2f4c8h3m5j8e4m7l10g9a8k5f13e5i6b2l12b12f13f4k8i10f13d7i3f7e9f10i1k11f9i1i8j5l4e10d11j5h12e13i11a9b8c2c4b5a13g1g12m3k13c2a2e13b1a13k6d11m4g9g12h10c6j9j12l12i10e8a13a7f,white
1a3d7f3j8m4i10h8l1b1c9l3e12a2i6i4d11a12l10k6l10a12c9f6f8f4m5j9i12i3l5d5i13e10c9k2c7i9m5e4g6j4l13g5k11j9g4h6h5h3f6d5m12b7h3k8e10b2b8h12m11f10f7k1m12g6k4j2l13a7e8g3b1k1f9h10j1g3g7l10d7j4a12j5a9d9j13b10i12f11g11h8k1l11d10e2k11b13j12d2e10g5c2d5g1d1e9c11e13i9a7b9e2a1j6c8i2f3m8c2m3c1i3h6g13k11k8a7m2j13m9b10m6a2h3i5b,white
10g2g6f10k9a4m9k5l9h10f7g1e1f6d11k1h4a6j10j9j5h7f3h5f1m5j5e9d3e3i1g8l1a2c3l2b9e9c2a6c13c10b8i9m12h4f8k12l9g4e1i7b9f6l11c3f7d7m2f5g13g7c9b12m13h7j4h8m10l7a7i5k8c8g3b6a12d1b3c8e11e11d6g5d7h12c4c4k10d4b6m10a6e13m12g6k7l11h7e2j11a12k11m13j8j5i5b6b13l7k4i4j12i3a3k13f13i11b13b11j1k3g3j11f12e2e6h10e5m12a2i12b8h1d4d8f3d10c11g,black
4f3e4b4d1l12d1b10d1e12j7m3c12c10e9j8j8k10f3a1d10h8g9d5h8f2e2j11j5k3k5m13b10k11e5e13f5g4h7i9g7h7c9l1h11i3l9e9a12e9f10c11f6j8i5d8h4i12f10j2k13h5i13g10a2a5b1a12k6g2b3i13e6i8e5c11k1m4j4l7d12a4e9i11h12b2i12l13d1f13a1k11a10i3h11d11l1g13k9h7j9c8c6d2h6b5f4g10l5j2m5l3j11c6k6h8a8b8l13j3f12h5a10b8m8d4k3g3d13l13i13c10g7a6e6l2l7g7k10m6f9k12g9b6m3m9m12i7b1i2d7l11b6c2f1j3b7e12m4c2g11m4m2c13m6a11g1c7f4a,black
8c6j12l6l8f13l4e5g9b5i4c9f7e10a2i7k10h8e10b3c3a5a1i12k4l5k10j4f9h3f5d1a6d6h8d2a11l4h6f13g9e8l3h10i5e2b3b10e9j11c11d5h9d8g2d5j11k7l4k6k7j6a1l7h6e6g11f3k13a12f10d5f2l6i1d10k12g10f8b13k4d8a12h1b5c11b9k3g11j11a13b9a1c5m11g3e3m1h6b1e2g9i1g7b2e3l4g4b1k7a8m3j8k12b4a8h7g2m1j7f9l12j2f7m7c3i4i10c13c3d,white
12e7d7l3d13i1g4d1e1j5k11i6f10l8g9e12i7f4i6i9h3j11k6a2c11j1h6g5i9m9l4e9f6d5m3m11c12j8c7m3e12k8e1c11a5e4k8f2l7g7i13e10e11d10d7j11g2j3f4l10c13a11f10k12h11h5h7e4c7k10h2a1m4h3c12c13g5g5f13d4f12b6c12l8k9i2d11e2h13l10i13h8l4j10f2e9c13m9j5j4b11l8m7c10b,white
10j2e8e2h13a4h10h12h6k6e4j10d2k7l9d3h6d5g4m7g3d8f1m6b6f7m10c6g13j1g6h9k3a3m1f12a12m4g13c1d11e4f12b8d9i3i13m2i10k9h4c1c2b5h3e11i4b1e12j5i1j3j7f9e6l3g13h4e12d8g11g8k9l5d11m10i1l8l7k4a8c12g13l1a1i6a7i8i10f10a9g6c11d12c13d3b5k11l1b10e7e6j5c5j8h5m5l2d2c11j3k7c6i12k1h9c4l11h9j3f9b5b2j8b11b11k3c10b2a4i11f10g4d13k13b9m5e11a3l5f12l9a2m10l2g11c12i13e13g12e9f4k7d12f2l8a13f7b6m7h7j,black
9a8a3h6k10j2b13m1d11e9l8k10k2c1b5d11j11i3f13a7l9j1g2d2i12j1c2f8f11b8g7k12c6d7i9g3m4l3l1h10b10d4h1l6e12h4c4d11h2a10h10l10e9h4m8d6i4i5g6g3i7j9c12g12b1j7d3d5j8h2h13h8e13c4e2g8m7e9d12d6m2k8c13l7g1a11k13i9f6h6c4k11a9m8i8l4f1f10g5k3e12e5h5i12f5c12m3c6a9e7c9i7f11f6f3g11l7a13d13e5b7b2e6l5m12i1e6j3b3k,black
12m12i2i4i9j4g8b6h2c8j6f8l5h12l7b11m8c6a9h9f4j3i6e5d10d1b3l12a12d3h2a10k5c7a13e11f8e8m7i6c10m11a4d2g11j8g13h5k3b10b11i12j13i3m3c5i4h4m5j13b13g2b1h2f9l10i11b6j11k9d11h8i6i13m4e9k10j4k4b12h6b1g2d4c1a12f10f7k8f3j4l10h2k7d13a7h3f10a8h5a3a5l11g7e1j1m13l12b7g8a7c11d9b2e9c6g6d10g2h12e8d3g11c5b13f7f13k9i13c6m13j6l1f5f9e6k3k1c12g9m4a12k5g11l7l2j1e5e1i9a9g7m10e12c4f10c3d7j1d8k11e,black
5i2d8m3g6e1f10f12j4l2k6g9j10k7d4m2h8g6l5e9f9b9k2g10j7f11i5f3k8l12m2j4e2e8e13a12k4d11k10b8h13h5k9g8i3a1g13f12i4j13d7e12c3d1m7h3b9d2m6k3l1l5c6i2c6d1i2a10m9e2b8j4k3h9i5g4b10c1j13g10h13j5d7m11b6j13c8k11h10e6h3c9c10g9h5j12h6c8d7i13k11f7j11d7l12l13e10l12d9m2f7c8f4i13i12g4c9l3i5h8c13m7g11a3f10d11c5b3m1k11g8a11e1a12b4h6b11j1b2l3e5l1h7k6a5a5m11m1c8b10a2i1d6f1e12e12a10i7a13b12f9a6m3j4g13l11l,white
8e5b1k12i11i4g3d9f11j6k3l1i13a7h11b2f6e4i3h9g10a3c2c7a4e9i3g5h5d6m4h2j8d12d2l3j3b2g10h11a9l1g2a7d12c3e12a3k8j10k11f10l1h7i12h13j13e10b5c9j1e2k13i7k12j9k10e7f1b7g3f9d6d11l6l6g7m6c5j8m2e12e11e8f8l4j4k5f3m5l5g12l6f12b10g10m5i11c2i7l9c1d1j9h10j4f11g12f9e5a7c9b8c5k7b10f5e4m8k13k13b2m6j1a8h13c4l2d13h11h5m10c1l4d11d,black
13d8c4h10j5a5l1m8j12e6k4c9h2h8m10k8k11j7j10e4d5k10d2i12k4m4e3j4i9k7d6h11b2j1b11l4l13c12j12c3a7f7l12i7g1j3d8l1g7i5h10i3e1e5e3l10h4g11m6f11f11g12g3c2e9j12a12b2d4f6i3h3f13a10m3i2g5b8d9g11h2b6m3k4k2k8f12h1d2a6e7b9e2f5j7k10c7m8g13b5d10f5i5c3b8i12l9c4j6l5f9m1i11c6b6d7a7e13j11e13h11k6a8e1c13g10l5m8a13e2c1l10g7h10a12m7c8h13l4a9l6g9f6c2l9d1k10b1a9i5g,white
2k1d7m8j12c2m12g2f12i8k10a9a4e5h4j9m9f10m7l3d6h3m9j7g1e11c12h9i2a11l7j11d8d8e9g10k5b5f4l11m6f10g9h4h5i3f3a3g1c4g5g6j11k4b13m2g11j3i8h12a9l1m13f12d4k10c1l12j11a7d6e10f7e1b13h6a1k4c6g6d2d2e3k10d13g12k3j7i8m2i11i12m3l2b2c8l13d5d9d8a4d1a4a2h3h12e8b1h7h5k12l13k10b4m7f11h6l12f3b9k8c11f9b3c7k13j5j5a10h8i12b7a1g6i13l1f9c5e6m5m8f10i5c2l6b11g13e8g4i10j7b10e5l11e13c1i9e2j13i4f6k10l6c13b11b,black
