moves,winners
3m3l5m4e4l11j9m4k12b12a13a13m7m11i2m2j5d6d5k8j8d9d1k9g12k7d13l3d8c10b9c7k10c6l2c2d2l8e12d8f5h2k3i5i4h10h6g2i4i9i3h7c7g11d7j1g8i1i5e1h3e7h3j2f2e1l11c11e13e3g12c11m1d13k12g12e1f13d11g11k10j13i13h10i10f12j12i1e11f12f11h11a11b9h13c4d2g2a1c3f1j1m10e4g6f8b3c10g13f8k9k6m13j8h2h5j13g5f7e4m12h1a10d6e9j7i9e6a6b4c6c5c1b5b,white
3m3l5m4e4l11j9m4k12b12a13a13m7m11i2m2j5d6d5k8j8d9d1k9g12k7d13l3d8c10b9c7k10c6l2c2d2l8e11c8f8g8i5i4i12f2b1i2g2e9h10h2k12c1l13i12j10i1f6g1c4h3i4f4d6j7c2h2f2i5j7f6i7i12l1d11m1g3h6e4g11f8b5g1e5f1b7e11a11b12e10e11d13e13f12g12d9i13d12i4m1j13h10f6m3c3e10g8h9j12m10j11e11g11h9f13g12h13b5e13c5h7g6h7h3f1h6f3g9e5c10d4c7j6a7a8a6c9a9k8k3j4j13j9b13k11k10m10a10k1m11l1a6b5a5b3a7l2a8l3b9l4b,white
3m3l5m4e4l11j9m4k12b12a13a13m7m11i2m2j5d6d5k8j8d9d1k9g12k7d13l3d8c10b9c7k10c6l2c2d2l8e11c8f10g11e10e10h12h2k9f7c9h3k13g1j7g13j4j2b6i6h5i7i1d1f2f1e6g5h1i3i3j1g3g4g13i1l5e12f13d1h12g2i11g11d1c13b9i10i5g4h8g5j8i6f11h11m6e8k9k10j4f13k7f9j7h6m12i11k5f13h7e4m3h6a3c1b3f4i2g12c2h,black
3m3l5m4e4l11j9m4k12b12a13a13m7m11i2m2j5d6d5k8j8d9d1k9g12k7d13l3d8c10b9c7k10c6l2c2d2l8e11c8f13e2k3i5i3f3k2g1g2i10h6i1j8i12j8h7h9j9i11g2b13d13k10g1c12e2f13c13f1e7e8g7c13h1h10i1i12d11d4j10f11e9h5j4i5h10j12i13i12g5c10d10e6j7i7j5b3c4d3e5e6g1d3h4f13g4h9e7g5f8b6c8k9k11k11m12c10l13b3j5l1f2e12h2h3g12m6e7f4g11f13j1l5g4m6k6h9f10a12f6m11h11a6f9b8l7l9l10k1b7b4c9a11l10m1a3b11b6b7a8a12l6a1m,black
3m3l5m4e4l11j9m4k12b12a13a13m7m11i2m2j5d6d5k8j8d9d1k9g12k7d13l3d8c10b9c7k10c6l2c2d2l8e12d8f10i5j12g13j10e2b13c11d8i1e6f7e1f6h5h7g3i2k4j4i4h3j4g1c1i1l1j3h6j11m3f7h5f7i2f11e7j6m8h7c4f13k1g4m8m4d10l5c3c5b10d11k11c12e9h13d1d12c9j8k13h8b6c12j10h10f13f2e12f8g12h11a11b10j13e11f12i11h10g5g2i13i3e5e11g13b9f9i13g6i9e10a6e8a7f7a7b3g5i1h2g2h6g1m1b9a11l12l4c6b12m6a5l10k7l6k10m3b9l4b9k9b8l5a1a2a4a3a3k,black
12l1l3m2e4i2j5d3i8m7g1e8b3h4g6g6d4h3j2k3d3b4e6h8h6f8e10e9e10f8g7f9d5i7i2l4l1i9f9g9c4m6l11f10h12g12e11d11e13c12f10c2c13g11a5b11j9i11i9h10g7h6i5g13d12d5c2f3g1g1f5e10d6a4f3e13e8f10j8a6j11m1h3l5l5k2g4k11k6e5h8d7e5j5a3c12c2a4c1d4a6b7b7a12h7m12i2d1m7l6k7j8k8i2m1k3f12j13h5m9k10k7k11l8l9l6m10l9m10i1a12b11c11b2i2h13m5f3a4d13a12m12a13k13i4b13l7d13j10a12k1c10m1b9j13f10b,white
12l1l3m2e4i2j5d3i8m7g1e8b3h4g6g6d4h3j2k3d3b4e6h8h6f8e10e9e10f8g7f9d5i7i2l4l1i9f9g9c4m6l11f10h12g12e11d11e13c12f10c2c13g11a5b11j9i11i9h10g7h6i5g13d12d5c2f3g1g1f5e10d6a4f3e13e8f10j8a6j11m1h3l5l5k2g4k11k6e5h8d7e5j5a3c12c2a4c1d4a6b7b7a12h7m12i2d1m7l6k7j8k8i2m1k3f12j13h5m9k10k7k11l8l9l6m10l9m10i1a12b11c11b2i2h13m5f3a4d13a12m12a13k13i4b13l7d13j10a12k1c10m1b9j13f10b,white
12l1l3m2e4i2j5d3i8m7g1e8b3h4g6g6d4h3j2k3d3b4e6h8h6f8e10e9e10f8g7f9d5i7i2l4l1i9f9g9c4m6l11f10h12g12e11d11e13c12f10c2c13g11a5b11j9i11i9h10g7h6i5g13d12d5c2f3g1g1f5e10d6a4f3e13e8f10j8a6j11m1h3l5l5k2g4k11k6e5h8d7e5j5a3c12c2a4c1d4a6b7b7a12h7m12i2d1m7l6k7j8k8i2m1k3f12j13h5m9k10k7k11l8l9l6m10l9m10i1a12b11c11b2i2h13m5f3a4d13a12m12a13k13i4b13l7d13j10a12k1c10m1b9j13f10b,white
12l1l3m2e4i2j5d3i8m7g1e8b3h4g6g6d4h3j2k3d3b4e6h8h6f8e10e9e10f8g7f9d5i7i2l4l1i9f9g9c4m6l11f10h12g12e11d11e13c12f10c2c13g11a5b11j9i11i9h10g7h6i5g13d12d5c2f3g1g1f5e10d6a4f3e13e8f10j8a6j11m1h3l5l5k2g4k11k6e5h8d7e5j5a3c12c2a4c1d4a6b7b7a12h7m12i2d1m7l6k7j8k8i2m1k3f12j13h5m9k10k7k11l8l9l6m10l9m10i1a12b11c11b2i2h13m5f3a4d13a12m12a13k13i4b13l7d13j10a12k1c10m1b9j13f10b,white
12l1l3m2e4i2j5d3i8m7g1e8b3h4g6g6d4h3j2k3d3b4e6h8h6f8e10e9e10f8g7f9d5i7i2l4l1i9f9g9c4m6l11f10h12g12e11d11e13c12f10c2c13g11a5b11j9i11i9h10g7h6i5g13d12d5c2f3g1g1f5e10d6a4f3e13e8f10j8a6j11m1h3l5l5k2g4k11k6e5h8d7e5j5a3c12c2a4c1d4a6b7b7a12h7m12i2d1m7l6k7j8k8i2m1k3f12j13h5m9k10k7k11l8l9l6m10l9m10i1a12b11c11b2i2h13m5f3a4d13a12m12a13k13i4b13l7d13j10a12k1c10m1b9j13f10b,white
9f9g11e4k8g10e4i4e6h11c2l2k3k10f10i10h8j1l2j5j11h12h9e7i12f12g13d12e7l8k3i10k6m4m3m10l2f3f3h9i9h6i12j11k1m12i13g13e12d12b12m11l9c2c10d10c7g11m7f11f6d4j4f2e4d1b5m6l13j2h1f13k5a4h5h5b6b5f5d12c6k10j9l8l5c2m7b1j8m2b11j9k12l4a12k4l2d6e3a6a1g13c1d10m1a3c8a1h11d7d8d10b13b9d13a7c6c4g9a12a8c8b3d1e7a8e9b7j7k6f2g4b2a5e9m13i13h1c5g8f9j13l1i2i3e3g4c13m7h6g8i8h3b11b13f10g11i11g7m3j5l3l5k1k5i10a6j11a7e,black
9f9g11e4k8g10e4i4e6h11c2l2k3k10f10i10h8j1l2j5j11h12h9e7i12f12g13d12e7l8k3i10k6m4m3m10l2f3f3h9i9h6i12j11k1m12i13g13e12d12b12m11l9c2c10d10c7g11m7f11f6d4j4f2e4d1b5m6l13j2h1f13k5a4h5h5b6b5f5d12c6k10j9l8l5c2m7b1j8m2b11j9k12l4a12k4l2d6e3a6a1g13c1d10m1a3c8a1h11d7d8d10b13b9d13a7c6c4g9a12a8c8b3d1e7a8e9b7j7k6f2g4b2a5e9m13i13h1c5g8f9j13l1i2i3e3g4c13m7h6g8i8h3b11b13f10g11i11g7m3j5l3l5k1k5i10a6j11a7e,black
9f9g11e4k8g10e4i4e6h11c2l2k3k10f10i10h8j1l2j5j11h12h9e7i12f12g13d12e7l8k3i10k6m4m3m10l2f3f3h9i9h6i12j11k1m12i13g13e12d12b12m11l9c2c10d10c7g11m7f11f6d4j4f2e4d1b5m6l13j2h1f13k5a4h5h5b6b5f5d12c6k10j9l8l5c2m7b1j8m2b11j9k12l4a12k4l2d6e3a6a1g13c1d10m1a3c8a1h11d7d8d10b13b9d13a7c6c4g9a12a8c8b3d1e7a8e9b7j7k6f2g4b2a5e9m13i13h1c5g8f9j13l1i2i3e3g4c13m7h6g8i8h3b11b13f10g11i11g7m3j5l3l5k1k5i10a6j11a7e,black
9f9g11e4k8g10e4i4e6h11c2l2k3k10f10i10h8j1l2j5j11h12h9e7i12f12g13d12e7l8k3i10k6m4m3m10l2f3f3h9i9h6i12j11k1m12i13g13e12d12b12m11l9c2c10d10c7g11m7f11f6d4j4f2e4d1b5m6l13j2h1f13k5a4h5h5b6b5f5d12c6k10j9l8l5c2m7b1j8m2b11j9k12l4a12k4l2d6e3a6a1g13c1d10m1a3c8a1h11d7d8d10b13b9d13a7c6c4g9a12a8c8b3d1e7a8e9b7j7k6f2g4b2a5e9m13i13h1c5g8f9j13l1i2i3e3g4c13m7h6g8i8h3b11b13f10g11i11g7m3j5l3l5k1k5i10a6j11a7e,black
9f9g11e4k8g10e4i4e6h11c2l2k3k10f10i10h8j1l2j5j11h12h9e7i12f12g13d12e7l8k3i10k6m4m3m10l2f3f3h9i9h6i12j11k1m12i13g13e12d12b12m11l9c2c10d10c7g11m7f11f6d4j4f2e4d1b5m6l13j2h1f13k5a4h5h5b6b5f5d12c6k10j9l8l5c2m7b1j8m2b11j9k12l4a12k4l2d6e3a6a1g13c1d10m1a3c8a1h11d7d8d10b13b9d13a7c6c4g9a12a8c8b3d1e7a8e9b7j7k6f2g4b2a5e9m13i13h1c5g8f9j13l1i2i3e3g4c13m7h6g8i8h3b11b13f10g11i11g7m3j5l3l5k1k5i10a6j11a7e,black
7l1l3i2e2k2j13k1g9b7k3f5i1f7g3k3j5g6i4h4i8d1e10g10e10f9f9e11e2h7f2g10c10b6d11c12e7d12d12b7c10d9d9c3e4j4c7b2c9g10h12f3g3h13i11f5m8j9i1h7m13e13d4d10j9k11k13m4e7e8f5h6g6e13h5d8e1i8h5k10l1j11m12c13c12i9h10k12k12m13g8b13f2f12j11j11i13j12h11h12g10i8i4l7j4g7h11b13a12a10a5l4a2d3d2i1a7i6m6k8g4k2l3l6j4f5j4m6h2a7a6a6b3c5a4b11g3b11l3a13l12l5b11d8c2b13b,white
7l1l3i2e2k2j13k1g9b7k3f5i1f7g3k3j5g6i4h4i8d1e10g10e10f9f9e11e2h7f2g10c10b6d11c12e7d12d12b7c10d9d9c3e4j4c7b2c9g10h12f3g3h13i11f5m8j9i1h7m13e13d4d10j9k11k13m4e7e8f5h6g6e13h5d8e1i8h5k10l1j11m12c13c12i9h10k12k12m13g8b13f2f12j11j11i13j12h11h12g10i8i4l7j4g7h11b13a12a10a5l4a2d3d2i1a7i6m6k8g4k2l3l6j4f5j4m6h2a7a6a6b3c5a4b11g3b11l3a13l12l5b11d8c2b13b,white
7l1l3i2e2k2j13k1g9b7k3f5i1f7g3k3j5g6i4h4i8d1e10g10e10f9f9e11e2h7f2g10c10b6d11c12e7d12d12b7c10d9d9c3e4j4c7b2c9g10h12f3g3h13i11f5m8j9i1h7m13e13d4d10j9k11k13m4e7e8f5h6g6e13h5d8e1i8h5k10l1j2l8b11m12i12g2i7j13g9h10k12k12m6h3d4a7i11i11h8g11j8k6a6m4g7a8a6b6c12h12c13f12j13j7h12a6k8i4l13c3l10i4m9j11b13a5e11g11d10a9a8c11a11l9l12l2d2f10m8m5f8l6f4f5l4k5c1a2a3c1c2m3a13l3b6j2b6l1b13b,white
7l1l3i2e2k2j13k1g9b7k3f5i1f7g3k3j5g6i4h4i8d1e10g10e10f9f9e11e2h7f2g10c10b6d11c12e7d12d12b7c10d9d9c3e4j4c7b2c9g10h12f3g3h13i11f5m8j9i1h7m13e13d4d10j9k11k13m4e7e8f5h6g6e13h5d8e1i8h5k10l1j11m12c13c12i9h10k12k12m13g8b13f2f12j11j11i13j12h11h12g10i8i4l7j4g7h11b13a12a10a5l4a2d3d2i1a7i6m6k8g4k2l3l6j4f5j4m6h2a7a6a6b3c5a4b11g3b11l3a13l12l5b11d8c2b13b,white
7l1l3i2e2k2j13k1g9b7k3f5i1f7g3k3j5g6i4h4i8d1e10g10e10f9f9e11e2h7f2g10c10b6d11c12e7d12d12b7c10d9d9c3e4j4c7b2c9g10h12f3g3h13i11f5m8j9i1h7m13e13d4d10j9k11k13m4e7e8f5h6g6e13h5d8e1i8h5k10l1j11m12c13c12i9h10k12k12m13g8b13f2f12j11j11i13j12h11h12g10i8i4l7j4g7h11b13a12a10a5l4a2d3d2i1a7i6m6k8g4k2l3l6j4f5j4m6h2a7a6a6b3c5a4b11g3b11l3a13l12l5b11d8c2b13b,white
9f1e11e10d8g1k11h12i6h8d2l8b3k6i10i12k4i5h2f3i9k2j8l7m3m1f6b2g13j3f1m7b7l7k13b5m5d4d6f13c4a2c12d1c7a5c10j9b2k2h4e1g8a5f13g13e6l10g12f8e10l11m4f6d13d13a12c11g9h9c2e9e10f11d8j7i7e6c6k5g7d3a6m2i11j10h4g3d3b10e3h3j4b1i1a1b4k6j5i4h9a5k13h8c9i8m7h8h10m8f8k12m3e12a3c2a3g11a13f13l1l12l7g9d13i13m7c3l5e10k2d7j2b10a6g9j11k13k6e4j11c5j10c7f10b11b12b12h11i5l1d,black
9f1e11e10d8g1k11h12i6h8d2l8b3k6i4i5h2j1j3f1f4d2g5j12k9j4f8j2h10k1i12e13e3i7i11d9b5i7m3a4e5a10g8l8i10i10e12h11j11c13c2a9e13g7d2f1g13b13a9c5d13j9d5m1a10f8e6b7c7a7b11g5b12j12d11i9a11m8m12m12l7k13i12a11a6c1c11b2d6d7f7g5l6l3j4c1m8a10j12b13l13f6a1l7e7l12c4l10c6m6k13m7j13d3e13k2b4a11l4g5g6e5f3d3c8c3b4b2e9h9i7h5c4m8f9m8h11k6g8k10l9l2k10m3m3g4h3h2i4j,black
9f1e11e10d8g1k11h12i6h8d2l8b3k6i2j1j4i5h9k5i12a11a4g2h10m4f5c1i4c1m8j3c3i1g7m3e10l9l8l7i11d9c6d5d6b7c5k6l9i6g10i9j3d4k11l12m13d13c2i4a9d10g12f8m13h12g13a10e7a11f11c12d10f12e9e5m3m7l9h1l11m13f3b4b11b2g5a6a11g1f12k3h12l7k13k10h8a5b13e7h10c9g11j12j10a5g7b9a4e5f13g4d7g5e6c3f10j10k7d2e3a2a7f1a2m7e10b8c11i8e13b5j12h6e,white
9f1e11e10d8g1k11h12i6h8d2l8b3k6i13d2j4i5h9j3i7k12k10l13c4j2k9m12m1l8e8l1m3f2g12d1f12f13e3d5g13l3e13g3h6k6j8j2d5b2f5i1c11i13j5f4c12b2b4e4b11l12c11m12a4f11d4k11a5e9c13b9b12l2c6d7a6l6m3g9e10i7e9h13h10k7i8c6f1a7f2i1g6b2a11b10a5d6e5c7b12j7d10e8m7l3m3j3l10b7m13m2m10c7h10f4h1j5k9d9g8a9a6a11g13a4g11c13f13i12e1h2h4a5a4d3a7c6c3c8f10g8k1i9i5m1b7g,black
9f1e11e10d8g1k11h12i6h8d2l8b3k6i8j12k2j1j13j6m13g12m10a11i10l1m4i5i12d2i5e9c9b7b1b2g2a6a11k6g7l11a5h1f1g5f7h2f4b12e6k2d4g3e9d3g6l9e9k8c10f1a13d13c11j5d3j1l4k3h4h4d12f12g5m4c9j7m11c3m12h9a9m6j6c12c13e10e7k11d10i7j8l7g11b13b13m3l9h6e11g7f8i7d10g10h5g5j8m2b13a12a4e2k11m3c1c5b,white
9g1l3a1e11m6g2m1g5g4i6h7k11a9c3e2e4f6i3h6f5e8d8f9i3d10h8i4l4m4e1k13m12l4j12c8b8g3g3l2l8j2j1j13e13d12m3j5l2k9k5i7i2d10d9f13b10k12j11i12h10e6l11h10l11e12e12f10b7a10g6j13f9j13i13k11b6m7m12g10j6e13l12i11j2a11d8l8k3f3i1i6a11g11f7e6c8c6b12b7b11c13h8e9e12d2c1c1a1d,black
9g1l3a1e11m6g2m1g5g4i6h7k11a9c3e2e4f6i3h6f5e8d8f9i3d10h8i4l4m4e1k13m12l4j12c3g8g8b3l2l8j9k9f10d11e11c9l12e9a11h12b10g8k2j10i6l6j13g1j13l9b10l12a5i3m7i5l9j10k6k13d11l6e3i3j2c1d11i5m4h1b12j9m1a12h10b2k11f11g13e5j1f7j12g6a10a12m5d4b7m10m13j7h4c5b6m8l13h13i7l13f13a12i1m11j3k4k7g10j7f13k13b11k13c9h11b1i8m5a2a1c7b4a12k8a6b8e9d7a6d5c10c12d4d8h8c7e5f3b2d3c2i2g1h5h2f12f3f2h4g2b11d10e10f9e7d,white
9g1l3a1e11m6g2m1g5g4i6h7k11a9c3e2e4f6i3h6f5e8d8f9i3d10h8i4l4m4e1k13m12l4j12c8b8g3g3l2l8j13g9a2j1j5l6j6l9f10d13b12b11e11c12k12e1d11d7a11f6e10g8k9k10i6a3m13l5j7i9l5d4a13a8l5b5a2d10k11l11h10l9j2b11g11i12j13d1b12h11j10j12f12i13h11k13k2i13i7b10e13f3j12g3c2a9m9e4c4b2g5i7h7g2k7f8m1i6m4h7m10f9d12m6b5c4g8a8c13e8h12d1a7d7e6d13c10a9b8e3i1h5h,black
9g1l3a1e11m6g2m1g5g4i6h7k11a9c3e2e4f6i3h6f5e8d8f9i3d10h8i4l4m4e1k13m12l4j12c8b8g3g3l2l8j9k9f10d11e11c9l12e9a11f10k2j13b10g6e13g12b11h1d5l1j10a2k6l13d12i5i10l3j7i12g6a6m2b2a2d4a7l8l5j7m13e9j8k13f13l7a10i10j11i12f11l8m12j13i13h11j12m6k12h11k11d3m11g12d5b5a13c8e9e6d5d4h13a3k9d12k10c10f1h7h7g2i5m2g5k6j7f7b8a7d4d2f2h8c4b9b7j9h9m10m6b8h3b7e10e4g,black
9g1l3a1e11m6g2m1g5g4i6h7k11a9c3e2e4f6i3h6f5e8d8f9i3d10h8i4l4m4e1k13m12l4j12c3g8g8b3l2l8j9k9f10d11e11c9l12e9a12m10k11f5a11d13b5l12d12b11l12j11i10l3b2j1j12h2d13i13f3c4c13a9j13d12f10i2k6l8k7b7a11h13j13g4a12i12g13e11j10g7e7f13l4g1i7i8e9d3j5i4h6a11k2a2i6m9m2c4d6d12k10f7l11g10e13h5b6c10j7m13k5m5f5k8m6e4b6b13c8a7d1a5d2b3m10a5c10m8l2g2f2h5h5j1h4k1b1m9h6k9e8c9b3k7j11b1c10c12a10b1f6j3i7g8h7h,white
11h1g11e5i9f12d10i2f2g12e12f9i8g8f2l1i9j2k7i4k3k2d4d4c6h9k3f4e2c3j8l8h3e1k1l10m6k13c9h10f3h4i7e6g10k8j11i9m13k11l1a4l3a2b12k10g1m10d13b13m8e12c7h6f13d12g8k8i2h13l12m7l7k1b6m6l7g8c6e5h11b7m3m6d11m8d9d12l11f10e13a6c7c9c10b10c1f5l5m13h13j12i13g10a11d12b12h9g6i2a4a3b12a6a8m10j1h4b3d5b13e2j13f2m5k4m7a5a3c13i4g11j11g1j12j2i2e5g3g6b3i4f4h9l10l11k7f8b11c7j5j8a11a4j9e6j5c7b9b10h9a3l1d1c7d1e5d5f5e,black
11h1g11e5i9f12d10i2f2g12e12f9i8g8f2l1i9j2k7i4k3k2d4d4c6h9k3f4e2c3j8l8h3e1k1l10m6k13c9h10f3h4i7e6g10k8j11i9m13k11l1a4l3a2b12k10g1m10d13b13m8e12c7h6f13d12g8k8i2h13l12m7l7k1b6m6l7g8c6e5h11b7m3m6d11m8d9d12l11f10e13a6c7c9c10b10c1f5l5m13h13j12i13g10a11d12b12h9g6i2a4a3b12a6a8m10j1h4b3d5b13e2j13f2m5k4m7a5a3c13i4g11j11g1j12j2i2e5g3g6b3i4f4h9l10l11k7f8b11c7j5j8a11a4j9e6j5c7b9b10h9a3l1d1c7d1e5d5f5e,black
11h1g11e5i9f12d10i2f2g12e12f9i8g8f2l1i9j2k7i4k3k2d4d4c6h9k3f4e2c3j8l8h3e1k1l10m6k13c9h10f3h4i7e6g10k8j11i9m13k11l1a4l3a2b12k10g1m10d13b13m8e12c7h6f13d12g8k8i2h13l12m7l7k1b6m6l7g8c6e5h11b7m3m6d11m8d9d12l11f10e13a6c7c9c10b10c1f5l5m13h13j12i13g10a11d12b12h9g6i2a4a3b12a6a8m10j1h4b3d5b13e2j13f2m5k4m7a5a3c13i4g11j11g1j12j2i2e5g3g6b3i4f4h9l10l11k7f8b11c7j5j8a11a4j9e6j5c7b9b10h9a3l1d1c7d1e5d5f5e,black
11h1g11e5i9f12d10i2f2g12e12f9i8g8f2l1i9j2k7i4k3k2d4d4c6h9k3f4e2c3j8l8h3e1k1l10m6k13c9h10f3h4i7e6g10k8j11i9m13k11l1a4l3a2b12k10g1m10d13b13m8e12c7h6f13d12g8k8i2h13l12m7l7k1b6m6l7g8c6e5h11b7m3m6d11m8d9d12l11f10e13a6c7c9c10b10c1f5l5m13h13j12i13g10a11d12b12h9g6i2a4a3b12a6a8m10j1h4b3d5b13e2j13f2m5k4m7a5a3c13i4g11j11g1j12j2i2e5g3g6b3i4f4h9l10l11k7f8b11c7j5j8a11a4j9e6j5c7b9b10h9a3l1d1c7d1e5d5f5e,black
11h1g11e5i9f12d10i2f2g12e12f9i8g8f2l1i9j2k7i4k3k2d4d4c6h9k3f4e2c3j8l8h3e1k1l10m6k13c9h10f3h4i7e6g10k8j11i9m13k11l1a4l3a2b12k10g1m10d13b13m8e12c7h6f13d12g8k8i2h13l12m7l7k1b6m6l7g8c6e5h11b7m3m6d11m8d9d12l11f10e13a6c7c9c10b10c1f5l5m13h13j12i13g10a11d12b12h9g6i2a4a3b12a6a8m10j1h4b3d5b13e2j13f2m5k4m7a5a3c13i4g11j11g1j12j2i2e5g3g6b3i4f4h9l10l11k7f8b11c7j5j8a11a4j9e6j5c7b9b10h9a3l1d1c7d1e5d5f5e,black
11g1l2l1m10k10j11f3j9h12j10l9j3h8h2h2i12i3g10i11h10e13h13i5h1i4i4g5g6g7i7f2m8e2e6i7e12h6e7j9c3k7b4h1g2g1e7c4c5c8b1h13f8c3e8a10b11d4j13g12e11e5l1f11l11j11i8k10h8j10m12g7m4e4f13b11m12b13d9k7l6h7h9f10d6l9m4k5i6m5e9i12m13k13c12l8l10c9b13a8f9l7g7k5k2f3b4d3f7d5j3c6c6j3d5f6b5b9a6a4b1d8g8i12d10f10g9e9g8m6d13e1a4l3m3a2a2c13m12c11b12f13l8d12k2j2k9d11a6f,black
11g1l2l1m10k10j11f3j9h12j10l9j3h8h2h2i12i3g10i11h10e13h13i5h1i4i4g5g6g7i7f2m8e2e6i7e12h6e7j9c3k7b4h1g2g1e7c4c5c8b1h13f8c3e8a10b11d4j13g12e11e5l1f11l11j11i8k10h8j10m12g7m4e4f13b11m12b13d9k7l6h7h9f10d6l9m4k5i6m5e9i12m13k13c12l8l10c9b13a8f9l7g7k5k2f3b4d3f7d5j3c6c6j3d5f6b5b9a6a4b1d8g8i12d10f10g9e9g8m6d13e1a4l3m3a2a2c13m12c11b12f13l8d12k2j2k9d11a6f,black
11g1l2l1m10k10j11f3j9h12j10l9j3h8h2h2i12i3g10i11h10e13h13i5h1i4i4g5g6g7i7f2m8e2e6i7e12h6e7j9c3k7b4h1g2g1e7c4c5c8b1h13f8c3e8a10b11d4j13g12e11e5l1f11l11j11i8k10h8j10m12g7m4e4f13b11m12b13d9k7l6h7h9f10d6l9m4k5i6m5e9i12m13k13c12l8l10c9b13a8f9l7g7k5k2f3b4d3f7d5j3c6c6j3d5f6b5b9a6a4b1d8g8i12d10f10g9e9g8m6d13e1a4l3m3a2a2c13m12c11b12f13l8d12k2j2k9d11a6f,black
11g1l2l1m10k10j11f3j9h12j10l9j3h8h2h2i12i3g10i11h10e13h13i5h1i4i4g5g6g7i7f2m8e2e6i7e12h6e7j9c3k7b4h1g2g1e7c4c5c8b1h13f8c3e8a10b11d4j13g12e11e5l1f11l11j11i8k10h8j10m12g7m4e4f13b11m12b13d9k7l6h7h9f10d6l9m4k5i6m5e9i12m13k13c12l8l10c9b13a8f9l7g7k5k2f3b4d3f7d5j3c6c6j3d5f6b5b9a6a4b1d8g8i12d10f10g9e9g8m6d13e1a4l3m3a2a2c13m12c11b12f13l8d12k2j2k9d11a6f,black
11g1l2l1m10k10j11f3j9h12j10l9j3h8h2h2i12i3g10i11h10e13h13i5h1i4i4g5g6g7i7f2m8e2e6i7e12h6e7j9c3k7b4h1g2g1e7c4c5c8b1h13f8c3e8a10b11d4j13g12e11e5l1f11l11j11i8k10h8j10m12g7m4e4f13b11m12b13d9k7l6h7h9f10d6l9m4k5i6m5e9i12m13k13c12l8l10c9b13a8f9l7g7k5k2f3b4d3f7d5j3c6c6j3d5f6b5b9a6a4b1d8g8i12d10f10g9e9g8m6d13e1a4l3m3a2a2c13m12c11b12f13l8d12k2j2k9d11a6f,black
2l6g11h4c12f10c11e11c13d11g1i10g2h7l5j9l8l8d3k2j10i12a4g11a7i8h8f9g9k6j8j7j13g11d4a12g10d13l9f10e7m3m3f7h5e9c7e10f8a7d6k3a1a6f6h4i8g5i3c4d11j2e2f10k8e11i7c12i8m7g6m4l9d7f4k8c13j13m11m12l10l11l13k12m5a9j8k5g1l3j12k2m1m9e6i3e2g5l1h5m13a10b12e8b11f6e1g10j10h12c9i13f11b1k9b5c12d12b13b7b5d6d4b2a5f4e5h2c2b2k4f3b12j5b3d11k1e4m7k12h,white
2l6g11h4c12f10c11e11c13d11g1i10g2h7l5j9l8l8d3k2j10i12a4g11a7i8h8f9g9k6j8j7j13g11d4a12g10d13l7m3m3f12e5e6f9f7h6h7f8a7c1a4l6k4i11j10k8m5g13j9c8g9h8e6b7e13e6m9i12k12j9j10f8c9b3a13h5a2a8i10h12d6i2e5l5h5i4k3j13b5m13k1d1b3b11m12l13a10l13m5k12m4d4j10b4m2m1l12b1h4h6e3d4e11i2c3c3g3e1g3h2f12i5f13f3i9d1k1m2k4f2d10e,white
2l6g11h4c12f10c11e11c13d11g1i10g2h7l5j9l8l8d3k2j10i12a4g11a7i8h8f9g9k6j8j7j13g11d3f12e5e6f9f7f6h7h4a12g7m10m8a3a6k5g8m6i4l4i10d5m8g7c1l9b11j13f13k12h12k3i4m12j11b10f2f6b3c13l1a2d13j12i7e2e1e5l10l3l6m9i8e9h9d10e7d12b4j3d5a6c4e11i6e10j10b11l8i9a5h1f2g9e3h5i7g13a4d4h3g5b12d3j4k9c10h2i1h2m1g5k,white
2l6g11h4c12f10c11e11c13d11g1i10g2h7l5j9l8l8d3k2j10i12a4g11a7i8h8f9g9k6j8j7j13g11d4a12g10d13l9f10e3f9c6h4i8a5g7m3a6k7d7g6f7e7f8e3d7h3m11j10k3e11i8m12i1a13m11m8k2e5l5m4l13k4m13a11b1k2d3c9i8g6b1h7k10l12k1l4h3g3h4k3j2g11k1m10h8c7c5a13f13j12j4e2m13b12d12e13c6m9e6e6c4f5b4d8b6i9m5i10f10m9j12l5k,white
2l6g11h4c12f10c11e11c13d11g1i10g2h7l5j9l8l8d3k2j10i12a4g11a7i8h8f9g9k6j8j7j13g11d4a12g10d13l9f10e7m3m3f7h5e9c7e10f6h4i6m4l6k6f1a7f8a8c8g5g13i3a9b8e3g3b11j10k8m11i13j12h4k3j11m12m12k12l13k5l1h9j1k5m8k11b10l11l3l2m1l12d7g9h3e10h5a6b10b7c12b9a13a4f13b13c12c4e2e3c2b2c1g9e1m7d6i10j9i6c4j13f12e5b3d2d12j1f13m1j2k11k,white
